history_date,region_id,region_name,exports,exports_m3,imports,imports_m3,npc_bounties,total_destroyed,total_production,trade_value,mining_value,moon_mining_value,loyalty_points
2023-04-01,10000050,Querious,32083801592556.836,28786464356.0424,37165075830359.805,29118413796.3564,2111098242385.0,651283615497.72,1532386172237.8833,269275528770.13,266732487078.63895,92996505.0,0.0
2023-04-01,10000049,Khanid,56617656009028.0,37827884013.0417,46762138052898.99,37671159620.585,40844236638.0,156105205584.81,93556692713.3737,582830441693.25,328619705832.51746,90453985.0,16176968.0
2023-04-01,10000048,Placid,57592835861356.805,49681354294.9359,65511280094681.54,48944286358.2119,74155945008.0,550500969016.81,980677114993.8296,1437961011928.2195,705064143178.1125,88017424.0,702527414.0
2023-04-01,10000047,Providence,11134662720317.377,12912079781.7455,9742715916774.557,10694716928.1895,356653407220.0,625375246290.48,874701758888.2587,56315335960.97,103434391371.608,26698752.0,0.0
2023-04-01,10000046,Fade,44442316694097.68,73620118811.6469,51849048771186.07,80979939595.7315,446115809825.0,559749399326.05,3113803084817.5317,5714155645490.309,64530708842.65938,15501648.0,0.0
2023-04-01,10000045,Tenal,4171892414454.543,2943756640.936,4169835553022.564,3339126890.148,1091143489888.0,186715038634.35,177667861915.1436,5998298890.0,168130341654.59338,25889429.0,0.0
2023-04-01,10000044,Solitude,20537117488187.062,19253094949.236,19601656454587.24,20077026104.7517,27410180362.0,773270040655.41,343449510358.0347,189309808331.11996,335039873336.04565,25734863.0,3883279.0
2023-04-01,10000043,Domain,124761348261520.31,137183931959.3023,111573676341508.6,135489284354.08987,252755830093.0,643508883979.02,3695096663142.2065,43441060269568.78,1062215929870.8014,268782869.0,159801440.0
2023-04-01,10000042,Metropolis,183777475430163.38,229624318254.1613,186804271242838.1,232021301211.7027,1230553123659.0,1083737188066.81,3006445368921.3784,11537909255827.018,925135500890.9144,110738530.0,1414252117.0
2023-04-01,10000041,Syndicate,15494505840917.77,13991882849.536,15160630463520.51,14359883715.701,132523690918.0,380975586595.71,1685580769031.3782,1967555353640.9,212995430349.9644,52962490.0,159524189.0
2023-04-01,10000040,Oasa,19450308335471.74,25855047242.915703,16850948995823.56,21294828743.643894,676019930586.0,279723339720.04,2218837268035.1724,1794231724.5,299055101856.9627,79135094.0,0.0
2023-04-01,10000002,The Forge,320324771405557.44,372263554935.6219,332460159957400.6,371284000638.9911,421881263180.0,1794712674400.01,26958583519127.23,489371048802626.8,1169501802652.3486,112123911.0,377142669.0
2023-04-01,10000069,Black Rise,47121967372017.09,48865688919.512,43104645608742.27,49921819257.5133,166821799758.0,591660207393.45,3258329172522.4023,917619511817.52,449881694930.77014,30748888.0,28680757.0
2023-04-01,10000070,Pochven,14514685088309.426,3371605257.348,21593648018417.777,6053401085.5682,12595507.0,938312993155.4,41760030721.3051,28362658001.220005,614546211733.6353,384059.0,0.0
2023-05-01,10000069,Black Rise,60003335506716.96,26637646640.9979,47317539667455.67,29619265020.181797,154052186660.0,535812206764.55,2790608287412.0156,613080186946.6901,428518286293.85693,70660500982.06451,23624905.0
2023-05-01,10000041,Syndicate,14794551957480.973,3431951900.4627,14085561867211.488,3722008202.6459,114474308013.0,463847289000.31,1216994826973.883,1318312068408.8003,292310208346.19226,217800790354.57947,170121371.0
2023-05-01,10000042,Metropolis,280978155347196.62,305688731681.5548,278279529336156.47,304923719756.342,1469104032347.0,2396915768970.13,3128702421321.0576,13545318914237.2,939856578303.5674,125392969763.92789,1607362341.0
2023-05-01,10000043,Domain,199267859109153.38,215569098499.8111,198859339232018.62,216421864818.0844,456138666680.0,863291568300.21,3792099367236.826,50623030910062.82,1202358413838.5874,550520020724.3557,139790417.0
2023-05-01,10000044,Solitude,22506076040328.332,2277305870.9,24016775334232.74,2244622493.336,57998212911.0,93823154019.55,601003504595.5919,259459104001.48,382545776016.04663,61720431280.798,3154351.0
2023-05-01,10000045,Tenal,8259892914061.392,5258200847.8505,7633360323438.274,5687094097.8345,1115898940948.0,255134358099.48,145018682826.9084,6421233029.57,143792291255.8678,63991475367.025894,0.0
2023-05-01,10000046,Fade,22974655257584.742,10804196265.6717,25930916048905.586,9854723172.4242,414029335270.0,507103974528.14,2855715364093.7617,4379008861577.861,35935439955.16571,19998016273.9088,0.0
2023-05-01,10000047,Providence,24652571553524.824,3566460551.0115,7650174627100.5,2879143477.7515,215789549668.0,359677275613.58,608903738044.683,21639757154.21,68012964408.589905,41249922525.65199,0.0
2023-05-01,10000048,Placid,60502640868915.7,36140896854.0208,71746396950559.45,36458236139.092896,116202118815.0,685658218315.77,831015957409.845,2188486387533.749,630931178013.2145,120234161966.61449,995517312.0
2023-05-01,10000049,Khanid,94327912780853.0,35687919086.0129,84408562037042.8,35347261405.5354,120168619393.0,256058764031.88,100846823689.3352,1146658300346.69,330809679462.15564,110565863705.86037,22640198.0
2023-05-01,10000050,Querious,53608300087364.54,14361218521.7694,63297620164371.51,14033143497.8946,2399051601917.0,671639926014.84,2025150441529.61,353165235822.22,392338471308.53143,231890906029.5012,0.0
2023-05-01,10000051,Cloud Ring,15801136484270.484,10880609901.1862,16265625679140.39,7302119323.492201,331510200215.0,354316176128.27,248578469630.0906,95424768061.1,102841657493.36044,49328206278.848816,0.0
2023-05-01,10000052,Kador,79683506624847.39,61277200065.41711,71374629816319.1,61204716155.0218,281567269205.0,225888135469.08,971810736972.9775,1226971564401.2798,429308508470.6059,93616251950.84982,122731635.0
2023-05-01,10000053,Cobalt Edge,4631123658892.823,3122118000.602,5283844164110.352,3314270421.453,268691413443.0,190549506050.49,808175721023.0522,46679643047.73,326560916560.1058,152274893477.75928,0.0
2023-05-01,10000054,Aridia,18758664096368.28,5608691714.6515,16944600253017.275,3709213056.4665,97108285257.0,320608997497.94,238324497168.3271,3537546782402.1294,719656519931.2212,70570822313.9434,371357123.0
2023-05-01,10000055,Branch,10516846955878.21,9838686319.8725,8811753241704.514,9495260211.7265,1323347735127.0,967244061867.27,1350229399182.5315,338165347402.38,198500576751.59656,106306192684.1243,0.0
2023-05-01,10000056,Feythabolis,4166601841682.6553,1830347965.4405,5006816464976.1045,1923156199.431,319001030278.0,392302586012.03,462933424233.4245,92421192519.23,145966477289.7941,53560258195.5578,0.0
2023-05-01,10000057,Outer Ring,4905873062980.636,1025430428.7547,4632913005745.266,1139370418.7507,54825308373.0,83952287802.43,183460522616.5772,317111002316.82007,94657151027.94962,71584964603.7223,6277547.0
2023-05-01,10000058,Fountain,30370369268177.58,14518486510.027,30811568803996.117,16316396797.626,2508645692188.0,818747955451.11,5336915980499.342,4545376954490.58,687369803118.283,323677906102.5723,134801961.0
2023-05-01,10000059,Paragon Soul,9425231520313.34,6248023326.8313,8090303500748.605,6226496344.6438,512088099600.0,165167899051.46,997399353796.446,292661795108.64996,114373553093.1498,44762916976.50759,0.0
2023-05-01,10000060,Delve,54134238943836.96,19984771931.7092,69388564749976.19,20980258174.287903,3228769115013.0,1625701075236.14,21490304594855.984,21089239654584.492,1290905939448.7173,402225106179.5462,579291017.0
2023-05-01,10000061,Tenerifis,7128954114340.039,3979967287.0515,8389605678797.963,4336937441.695001,417751408025.0,386121164639.72,136905668037.0257,29785927220.98,86997339421.78,54601881976.473495,0.0
2023-05-01,10000062,Omist,2201966245850.7354,518583402.6790001,2798250832700.7456,619332931.2689999,111665195482.0,62110068673.26,14683168158.3565,10458302116.1,17129457582.090698,8116894510.784998,0.0
2023-05-01,10000063,Period Basis,11718565172927.424,8250132549.8283,13438400573224.38,9871952880.2313,1207763124886.0,295361950201.98,130758650277.0425,12647134003.73,255729908030.5525,73581195555.39989,0.0
2023-05-01,10000064,Essence,344856163638880.0,442922331315.0907,342679917290209.75,440340758862.8703,219908054592.0,1271459049022.27,1305677671362.4592,4378217978249.021,372476364444.8684,49965039765.785515,524675071.0
2023-05-01,10000065,Kor-Azor,94229501563975.77,60369645946.938095,87465273779501.11,61576899313.488,161571642815.0,230838092743.28,302838180882.2488,1762449004941.1902,274391966630.3404,23529914710.3554,26489378.0
2023-05-01,10000066,Perrigen Falls,38335811396203.875,7278026611.9405,101541094669707.02,7466803372.0696,2739685346820.0,916506415539.68,5387107691803.827,16433004183608.947,579761113841.5198,170376192634.22498,0.0
2023-05-01,10000067,Genesis,274065774204620.0,333592081326.19666,259625367315947.44,316705988141.1219,261718293205.0,1152026045625.37,1181820189947.5884,3521117842724.3506,669096724289.7,216869739922.95132,134816408.0
2023-05-01,10000068,Verge Vendor,61761180651300.47,69192634540.8244,62448982491846.984,69700091601.9497,137434754437.0,211247936506.65,674029730791.0004,2532224518055.08,235663428674.44653,42234806292.6651,48757381.0
2023-05-01,10000070,Pochven,8245784373520.94,186574958.3347,1548382825172.1414,319317038.2055,2558426632.0,1403658349642.12,61962592850.0727,49552694551.2,525561287541.2146,298759451.652,0.0
2023-05-01,10000040,Oasa,14257925195288.615,3291181350.1526,11811697977540.336,3683907957.2805,578161608560.0,278966857251.05,3517491156106.925,3662861751.0,340539511796.4586,128565568543.211,0.0
2023-05-01,10000039,Esoteria,6421348277738.365,3272929868.0326,6207675522380.281,3448038880.7967,558581136142.0,277616148699.3,197163625255.7328,29121790035.040005,86027043615.82698,69841748348.9683,0.0
2023-05-01,10000038,The Bleak Lands,38757451470889.016,20492791392.7424,35020467118113.734,18726817095.9985,52316265923.0,490747795974.31,2030267577292.5227,178287654450.21002,287666650552.8235,169114818254.06046,138487429.0
2023-05-01,10000018,The Spire,9372220148477.877,2863181245.5944,10343898791323.729,2471999326.5845,481304817238.0,271415357566.33,227241990625.2633,9350828011.11,236514507100.96057,81441333299.12682,0.0
2023-05-01,10000003,Vale of the Silent,30926991120383.742,7903743880.205,41365804703400.24,9233583736.7638,3820780151895.0,1207983640777.17,16097637952305.23,5205547150874.53,1121302489448.7234,512412064854.875,0.0
2023-05-01,10000005,Detorid,7276740411071.761,4085242515.2485,6564469875422.82,3424309776.7927003,145274991879.0,237827199264.27,35732716711.5398,14955269418.02,45958988572.2364,25746878540.600903,0.0
2023-05-01,10000006,Wicked Creek,5242265111736.209,1609888892.6367,5526733440294.059,1577151294.1727002,125113669361.0,202472202889.07,140668653420.199,31438527645.9,41285005374.56979,19385802723.8302,0.0
2023-05-01,10000007,Cache,8829004488801.498,3954326255.6536,8723123139051.142,4523786281.0231,257083341960.0,187458732531.52,24285247744.9632,1121063204.3,48104309636.56579,21271326126.6633,0.0
2023-05-01,10000008,Scalding Pass,8058856305695.688,2280112687.5279,8139204264751.093,2618911945.8889,188988614458.0,433429010959.7,183728315303.7273,18380087880.3,108378978549.1173,56770480932.209595,0.0
2023-05-01,10000009,Insmother,14006323803636.04,4902552206.822901,10699649155446.64,6808453723.683399,402726768456.0,261164780878.83,18608478264.1165,3279330274.5,197653820908.6321,101049042575.26884,0.0
2023-05-01,10000010,Tribute,32586401673866.008,16266377584.5667,30375091998906.63,12162407274.3075,1526280882504.0,587393979523.79,4657236421372.392,1037304258682.89,287241588747.5596,192318036282.054,0.0
2023-05-01,10000011,Great Wildlands,15922142291374.24,3150862563.4021997,14475349532680.51,3737290429.257,42282135776.0,147075108966.72,348188673152.0766,64243221917.80999,127592674906.2098,86601077933.4621,4285626.0
2023-05-01,10000012,Curse,19950710153796.03,4729152230.2769,22970417601524.5,4267657045.5276,79791794226.0,204603906626.59,245583610311.7789,123186051889.36,35459457914.3585,22676567226.7615,367127893.0
2023-05-01,10000013,Malpais,16578525180015.588,3950035447.4339,17247220269411.477,3738710074.514,1506993270197.0,366080746914.52,3991982359940.67,346734679911.94,612089740043.4404,134670439170.30447,0.0
2023-05-01,10000014,Catch,16390720622616.877,7469972850.2575,14812367352501.992,8049763551.195499,674204312093.0,682064280125.48,272907885045.7517,47722720979.29,199373289906.46,106827561311.98752,0.0
2023-05-01,10000015,Venal,31520392930743.42,22016530291.5973,28855187109542.895,24339423121.469,596775883358.0,876687124631.17,152847944153.7047,137833991095.95,201866893052.91055,53007647485.0093,1447728469.0
2023-05-01,10000016,Lonetrek,398002450672584.25,371923989318.1064,361905389642298.8,319482361939.5366,678132807813.0,1589621748245.18,10403148725189.994,20997282051046.176,963685625496.0592,189031871022.5196,1757919812.0
2023-05-01,10000037,Everyshore,72722865614549.22,103441987987.9894,60099416113649.93,106857796838.8466,218161120255.0,323071930785.17,786220352514.2838,1887656287955.13,545966448531.01166,63805462501.2251,161903856.0
2023-05-01,10000020,Tash-Murkon,69594816532627.695,74780058311.0416,89549151190439.47,78488887494.6907,257194773801.0,355468876811.72,483466204947.4101,4214516293617.18,410103586013.9666,67676681405.48241,90759988.0
2023-05-01,10000021,Outer Passage,4469326687598.015,2527665039.989,3794554620463.1353,2412837017.939,264759706843.0,94879727439.86,209560259913.5695,12300000.0,200297083988.5022,83244902741.23181,0.0
2023-05-01,10000022,Stain,5960540541786.14,1775824488.707,5616254705017.901,1992108167.953,236558169399.0,422583711051.42,498073965491.7533,146725427461.27002,80481128688.7018,76324673379.4986,419783937.0
2023-05-01,10000023,Pure Blind,30584188753245.58,11564482671.103,25547999826792.76,7947072902.3757,1031030495824.0,1232196416083.2,1517102904707.796,272658454814.84995,294155471248.6298,139310839420.48584,378555467.0
2023-05-01,10000025,Immensea,5761408897447.661,1556291774.1976,12587827714149.594,2723410003.6534,557278821051.0,644114201432.7,448379961666.353,618627616895.2001,181697900896.72552,116562461883.8296,0.0
2023-05-01,10000027,Etherium Reach,36932694705561.47,10557445019.3315,35949686535525.625,7995246917.431001,550839200022.0,480647565194.13,980687109420.6344,234144764933.38995,525785183000.7793,229133030684.6497,0.0
2023-05-01,10000028,Molden Heath,47208651083124.39,33410278423.5792,46430843688433.32,33532371105.573,111375963857.0,439236330203.67,387615137380.5653,1213171051287.0098,300048750708.22656,102643174552.68912,289822437.0
2023-05-01,10000029,Geminate,77991475124326.38,11031844210.732,76735885833749.97,9895990087.668,1123752312769.0,483127495384.86,561685671245.0396,63966714824.34,178547746922.0611,111752047908.2981,0.0
2023-05-01,10000030,Heimatar,250093885233138.25,285960090121.9056,235165990417867.1,288105088974.20435,270138893267.0,746403737142.66,8113212255758.261,9250334301593.65,359480698143.10876,66645268914.12381,236732352.0
2023-05-01,10000031,Impass,2155559888587.1943,599752954.6625,1687813823585.9111,563270571.1905,547043881509.0,103756878600.37,35750959012.718,2930003553.0,55981820783.4458,51162853992.53171,0.0
2023-05-01,10000032,Sinq Laison,326574761086083.56,314493158073.1297,304612100884104.2,283069195551.2374,377862667200.0,1905006192731.92,5438537120612.616,20449121964456.742,756776635939.4376,208863569699.69043,164399280.0
2023-05-01,10000033,The Citadel,513272093612630.2,585975913260.8846,486338519395121.8,566051218636.6046,478092846647.0,1751844589703.9,10600876645095.557,5082568839969.55,619980394828.547,250881932886.7205,180949935.0
2023-05-01,10000034,The Kalevala Expanse,112912849054167.05,14265882454.3054,93251605452944.08,12041417678.6417,2105948744467.0,632383528359.38,2630395086491.8,12370194294.400002,787288865030.5269,236853224604.4599,0.0
2023-05-01,10000035,Deklein,26700024816282.4,12530622013.628,20699864838955.414,10626666361.2102,1982427252105.0,678078109838.14,8098024630982.556,76970356966.77,359382555589.05164,146930089945.64078,0.0
2023-05-01,10000036,Devoid,124757704766617.58,157344587352.1379,118548530657426.42,158897715032.6967,120622915495.0,1203921899897.38,361300198019.602,1145527560296.91,192220747694.31393,27855578760.4781,72753771.0
2023-05-01,10000002,The Forge,492663925083335.1,480460342883.4131,610131462973938.1,600380914258.0818,552883990427.0,2554120880246.81,29449406849066.41,558346886089888.94,1115100561074.3071,132906838991.49097,418690545.0
2023-05-01,10000001,Derelik,137406338636892.66,163005518720.1118,127113898326673.6,161876385342.8332,162609717079.0,568009475551.64,620426732275.8296,2395496268886.13,468548183268.7892,133498419863.8107,50414153.0
2023-06-01,10000070,Pochven,8294731744030.083,204249359.696,1688265325792.3765,390034035.315,3539626.0,2020016239915.05,108013362356.2005,76646391695.69998,2199510230386.515,42233377.7919,0.0
2023-06-01,10000001,Derelik,145208324027846.7,164185640573.4539,132212088822664.72,163326928823.13718,62232675909.0,364538241176.87,688636938139.7819,1743527350473.06,660656024661.9467,184212612284.88828,53978186.0
2023-06-01,10000002,The Forge,531313218246328.1,466937663274.7417,568156657283262.6,577807764027.9735,435258401063.0,2805043867716.21,32053550389628.316,652811074412962.8,1027035715093.448,108309329089.6146,391441207.0
2023-06-01,10000068,Verge Vendor,71394728610721.7,66025447656.8477,73313191237732.77,66252092077.61669,88544438158.0,178038340307.02,757235569789.3518,4104138268650.849,252913727051.79947,50299115389.93611,56861776.0
2023-06-01,10000040,Oasa,32324916168085.375,3238675540.3373003,20971573683317.625,3329046523.5908003,567296388894.0,162323184913.86,3059488560758.487,8475750155.670001,413055552903.4273,122345699349.79564,0.0
2023-06-01,10000041,Syndicate,19319236844010.35,3653098447.8626,16368143810955.664,3924361194.6261,120234009250.0,352619099271.58,1097424977032.1082,881639730451.1603,268391084208.9832,166312202606.277,158302246.0
2023-06-01,10000042,Metropolis,265216751558598.3,299828646005.3177,266083723594490.75,301705451370.5317,1240210884907.0,1176109754561.81,2361980417490.618,13963582687593.9,985112319622.9113,172521750378.6491,1400530409.0
2023-06-01,10000043,Domain,204226334757979.7,209384177981.3023,187911079855444.6,211441586923.08908,230156092172.0,690917408166.95,3497732476625.0273,44783346350267.64,1131454409027.6338,376882534632.4753,159671176.0
2023-06-01,10000044,Solitude,21549400936863.67,2313086989.534,18856573390384.68,2280465364.3194,29147473467.0,207649667662.61,1052812615118.09,285559131833.74994,461983190583.6992,68530309825.4637,6742950.0
2023-06-01,10000045,Tenal,5731336849330.919,3160382891.7095,6065381099011.841,4941432813.0859995,1346331255060.0,258305737695.44,206670906163.6211,16070767514.63,187495107718.468,46281595580.92259,0.0
2023-06-01,10000046,Fade,19780083985689.273,6066626880.3945,22734038344021.63,6007701112.3855,602576148334.0,552439228152.06,2160355918837.901,3283039153510.02,122520824552.0748,53560162769.9492,0.0
2023-06-01,10000047,Providence,10018157379569.393,6070005499.8912,8978285068345.027,2905296172.1799,185028710478.0,336089031399.9,577939103510.8313,42712153146.34,163757855005.48605,107327950961.6926,0.0
2023-06-01,10000048,Placid,69229502181482.04,38533607711.092606,72093238206466.9,39295900390.0453,63275485444.0,819136563224.45,928705152594.9692,3028740663261.0703,669828391792.823,121115097202.37389,824165766.0
2023-06-01,10000049,Khanid,92678437704939.58,36071758280.3528,76622469779769.81,35276634231.6189,37060742723.0,200337306900.56,127285233242.7088,678919115491.4502,420156600874.29333,110110757823.37378,11901095.0
2023-06-01,10000050,Querious,54278988337970.82,15801809362.0384,61341196874109.65,14593835587.7364,2902806400700.0,871485266187.61,2646485038007.614,530295945089.28,397129118079.2875,215422671863.9447,0.0
2023-06-01,10000051,Cloud Ring,23527635857878.504,22371487531.9815,22966739378324.297,22558207143.279,370367193194.0,303005242068.92,483608918275.5253,145138857162.27002,149606861562.9697,56135687287.79101,0.0
2023-06-01,10000052,Kador,75902224644425.3,63835182524.4785,74583903666463.23,64771758904.2914,163642730038.0,151524912761.2,922572145496.9952,1196277707847.53,465994782614.93054,87330129239.4888,118645244.0
2023-06-01,10000053,Cobalt Edge,7185344138178.495,952046669.6187,3023987362494.186,739661367.4745,308474709479.0,103138924257.64,666708224223.0173,37008289012.01,293984079544.6888,121691559015.27592,0.0
2023-06-01,10000054,Aridia,18273685572990.414,5644838051.1319,15881293761031.703,4267928524.1812,65625588531.0,179444062579.07,298649271117.9549,3227991298377.8306,804549230098.0411,78226035811.6447,380426821.0
2023-06-01,10000055,Branch,5672157049187.41,3681488729.912,5701601648154.557,3501009947.1994996,1624609232655.0,400168592726.52,1441374344459.7317,228536230026.72995,209958386743.30347,133130106995.1758,0.0
2023-06-01,10000056,Feythabolis,14331128242430.984,1302666211.1775,6716409668504.484,2359961306.6210003,909213916502.0,638327952229.9,639648899104.5536,172850042441.66998,274215857652.32556,80132125252.84581,0.0
2023-06-01,10000057,Outer Ring,12641527735025.748,1144509271.9439,3921780758102.0254,1238466479.1591,39697182820.0,77653629234.13,170531570113.4839,424681241535.93,112358828898.21632,81099530036.03119,7671009.0
2023-06-01,10000058,Fountain,35126031510822.03,33531839281.9249,50220651490247.44,34438130414.8595,1793165492061.0,642307111559.06,5232311377135.582,4295554207746.18,651505573579.4713,353855688070.8191,131886535.0
2023-06-01,10000059,Paragon Soul,9619186588948.123,8136079287.073001,11251974859281.207,8610936199.887,621268002787.0,161214204151.1,980738758166.0132,268525805906.37997,118631452654.9298,22617783288.562897,0.0
2023-06-01,10000060,Delve,61577587450524.38,25434401050.613,80145575157176.44,25700538342.908203,3884472372387.0,1578368302838.34,19583333737783.273,24033359956278.95,1686275572998.7178,371458177291.98047,640545818.0
2023-06-01,10000061,Tenerifis,11618742949573.428,5061047714.0605,9536905777876.871,4440372179.257,571393172021.0,402532362507.2,192003599765.9542,31408125764.700005,148055460559.11798,61714601936.85729,0.0
2023-06-01,10000062,Omist,2244347820547.715,636690814.817,4802246992834.0205,1465557919.0565002,232336190068.0,129049000648.69,91339874742.0016,54736706663.09,81617358870.50891,35884869216.5111,0.0
2023-06-01,10000063,Period Basis,15586455476581.77,10805686285.8085,14905747982748.191,10658854067.5737,1398415248162.0,340198281358.18,124117386981.975,13870476739.94,321480663848.7606,92932886351.30582,0.0
2023-06-01,10000064,Essence,332159370389671.0,438943490568.7427,328204307791023.8,435236551921.8383,152327388619.0,940602089903.12,1373127228689.3694,4387367724822.519,416262871592.2707,59609392318.36089,611540387.0
2023-06-01,10000065,Kor-Azor,82671856204443.98,61772235473.9841,81921999235461.39,61695234462.5027,92834041859.0,181312917074.3,225864629836.2321,1674204532826.0,310998492308.5563,18823048259.9299,25404221.0
2023-06-01,10000066,Perrigen Falls,51607901986918.695,6752180507.279099,94291617833565.5,12531126781.3763,2730567680444.0,879748278367.94,5380597737178.735,16097577719775.54,637519421189.2598,221565808171.5154,0.0
2023-06-01,10000039,Esoteria,6495286846959.355,3914443632.978,6481367096755.011,4093163368.274501,624926416479.0,283546199241.29,275974700730.3181,41945759157.02,182017301632.2538,123555278295.4622,0.0
2023-06-01,10000038,The Bleak Lands,26509051145337.258,20413952043.825302,26554189183366.12,22489058102.8185,13543858572.0,561538694968.94,2663902352125.5337,192992669035.39005,352535691330.33075,257999835679.7036,108673200.0
2023-06-01,10000037,Everyshore,52863048257367.12,98538045559.6533,55025846961427.04,99157112026.7884,145386709650.0,167654491414.18,1063978900200.055,1881662006376.7097,523982596920.71954,84670277735.1128,160942572.0
2023-06-01,10000036,Devoid,118609703012840.22,158309560928.4384,121131638215666.0,159083981328.77017,74184634695.0,509952983817.03,350543080505.0382,2914939646972.7305,208330113811.1227,57761563143.03529,83409227.0
2023-06-01,10000003,Vale of the Silent,48153795775498.586,11432563298.7142,62017763561968.49,11897138675.3726,4374447217786.0,1176738457372.32,18375217502938.207,5268684857464.941,1553844205476.558,939697295847.5604,0.0
2023-06-01,10000005,Detorid,6469465167989.653,2602139161.1505003,5461660793473.048,1510221271.8017,110914510934.0,301950220036.05,14956808605.5113,17309547798.0,63367457694.7903,34964254724.69209,0.0
2023-06-01,10000006,Wicked Creek,3770121173648.4062,1192014084.2142,4043028545957.3687,1933906309.4685,161039130241.0,92279586148.0,138246451882.7174,31135319390.42,62540696425.50779,31753489552.4014,0.0
2023-06-01,10000007,Cache,5026365687533.939,1926025912.2715,5092420399250.4795,2316728072.217,298231586447.0,114133081333.92,44246731334.4925,2093632910.0,86901421633.25967,50634875609.32299,0.0
2023-06-01,10000008,Scalding Pass,5815498895935.071,2254276713.8087,7508833201046.376,2734299476.3082,216170428421.0,414345915087.88,174221796089.4235,40237105455.99,139431697298.40326,65030541439.13451,0.0
2023-06-01,10000009,Insmother,8697260539667.211,3561011281.2685003,8709773947499.251,3924509710.9175,521987843200.0,217429467302.53,23239705219.8096,1114947100.0,278287946849.4373,125654812555.69402,0.0
2023-06-01,10000010,Tribute,28377740656448.004,12423979289.8654,26144880316944.504,8780177376.6704,1581017695990.0,559358345066.41,5032496778335.124,374821988304.56995,486308101218.44495,370703706656.0725,0.0
2023-06-01,10000011,Great Wildlands,18176456506950.504,3390847826.296,19334593707075.555,3484614436.102,36400534846.0,149787085888.04,294201963182.8006,27940803241.94,160129322714.0299,93537951929.03352,1598537.0
2023-06-01,10000012,Curse,26141776469144.56,3603068766.8469,27241932720106.055,4907585505.840199,84182565757.0,263916989302.75,147191598260.8358,191265648355.52997,49167674358.2005,17721397221.0342,418179163.0
2023-06-01,10000013,Malpais,28859347965527.17,8638028863.5896,42507859813475.586,3846291429.4708,1656921381618.0,299225727942.1,4358120001642.4536,286657998752.22003,576448361625.3341,165156333393.987,0.0
2023-06-01,10000014,Catch,13823108675493.236,7482615192.749401,15564216157047.9,7327851859.384399,699406389747.0,486044810984.75,343895380854.7934,39717188605.53999,196440394679.017,118414160751.88576,0.0
2023-06-01,10000015,Venal,20580514924354.63,12243897598.0225,17862704551907.977,11846456446.394,576034093467.0,287650260150.37,108022117620.2024,206270718000.61,237640422349.23117,82525648790.56229,1451993484.0
2023-06-01,10000016,Lonetrek,367640093362220.4,371005619745.8288,340336339574829.0,319667769461.8792,549467004939.0,1469060408857.7,9914787243236.05,17369797638544.662,955139004470.8062,198025427844.4959,1603900116.0
2023-06-01,10000067,Genesis,281356565138203.44,322767674836.8168,279935904118905.9,310029152334.7777,197859947751.0,917982023327.16,1250020125139.9392,2236286350208.1704,726162446075.0377,168584102368.23227,209806806.0
2023-06-01,10000018,The Spire,6248253709261.996,2092563309.2638,4915096015875.383,1936772276.2549,506369119975.0,155972125603.57,185210209443.1244,6525484574.0,307740543636.4071,97280601155.34308,0.0
2023-06-01,10000021,Outer Passage,2536302449413.23,735144845.479,2149502897130.643,694399064.663,269985988368.0,71401953444.86,242783984431.3869,0.0,236362527391.65155,102781176536.27489,0.0
2023-06-01,10000022,Stain,5775222914020.034,2817504706.0635,5299199916950.791,3194563875.855,244782595695.0,287855261460.39,429378794494.1732,111583674712.45,112352068660.7247,99172954531.54912,475819179.0
2023-06-01,10000023,Pure Blind,31055956596130.543,11593596135.13,27606854125104.316,6982153758.882,925510151836.0,725421434387.3,1439148453300.7866,311768713916.67004,371623016687.4177,183331119952.5114,438094923.0
2023-06-01,10000025,Immensea,9496756475615.713,2986968938.107,18939934951799.64,3523490948.3214993,628325996784.0,460221817175.37,410326150542.6111,297953556455.66,201718033265.6576,85657884537.4066,0.0
2023-06-01,10000027,Etherium Reach,31881454401354.484,6475922843.8994,29410709892650.77,6069560611.4289,661463638843.0,404164738141.74,1286974345094.1746,195996131965.14996,563505459090.4517,224221276619.4915,0.0
2023-06-01,10000028,Molden Heath,45355074346102.44,24176067116.8042,45902959255596.984,23330333775.5172,82916283009.0,237505853425.27,369858078183.697,661451663074.6598,388741837238.9772,138945422091.1206,348346008.0
2023-06-01,10000029,Geminate,93897953460971.48,11921716228.7573,94303459300597.48,10580863424.8881,1019350883139.0,483685212258.7,648523005997.9198,130284517594.66,254477695019.1404,150254214674.29672,0.0
2023-06-01,10000030,Heimatar,226138298420599.28,274215334684.6181,221750763490578.53,274221622139.18097,181877768915.0,495855123862.16,7946951175822.653,9266825768959.268,437083947458.42395,64698195059.48249,193275903.0
2023-06-01,10000031,Impass,1940103329663.96,438840428.677,1548162231476.6592,529970537.34700006,557212318306.0,77251751874.75,24707702333.8804,2090269082.0,85127183949.6152,75847494269.1785,0.0
2023-06-01,10000032,Sinq Laison,282664178313054.06,290898496061.78644,267061454802534.4,266614279936.7883,245483883301.0,1690409715542.87,4984587511800.156,18933196495597.2,789026879266.3376,225070259398.1668,166453647.0
2023-06-01,10000033,The Citadel,474036452108620.06,572856490457.7736,460274265309338.1,552719584751.0449,395489238135.0,1471935257809.77,11576529081961.531,4367954819273.04,620062304025.7687,250296276906.5903,189522871.0
