history_date,entry_id,entry_name,entry_sink_value,entry_faucet_value
2022-08-13,27.0,Agent Location Services,-30627000.0,0.0
2022-08-13,33.0,Agent Mission Reward,-318871135.0,107215710682.0
2022-08-13,35.0,CSPA,-17834350.0,0.0
2022-08-13,39.0,Corporation Registration Fee,-529533800.0,396750400.0
2022-08-13,40.0,Corporation Logo Change Cost,-2600.0,0.0
2022-08-13,41.0,Release Of Impounded Property,-20169932.0,0.0
2022-08-13,46.0,Brokers Fee,-228536120446.0,0.0
2022-08-13,48.0,Alliance Registration Fee,-2000000000.0,0.0
2022-08-13,49.0,War Fee,-4300000000.0,0.0
2022-08-13,50.0,Alliance Maintainance Fee,-1356000000.0,0.0
2022-08-13,51.0,Contraband Fine,-25406800.0,0.0
2022-08-13,54.0,Transaction Tax,-888539139937.0,0.0
2022-08-13,55.0,Jump Clone Installation Fee,-1263600000.0,0.0
2022-08-13,56.0,Manufacturing,-62200084081.0,0.0
2022-08-13,57.0,Researching Technology,-913342403.0,0.0
2022-08-13,58.0,Researching Time Productivity,-12152466982.0,0.0
2022-08-13,59.0,Researching Material Productivity,-27333093211.0,0.0
2022-08-13,60.0,Copying,-1307154694.0,0.0
2022-08-13,72.0,Contract Brokers Fee,-11841139328.0,0.0
2022-08-13,73.0,Contract Sales Tax,-8801410182.0,0.0
2022-08-13,80.0,Contract Brokers Fee (corp),-1436664741.0,0.0
2022-08-13,85.0,Bounty Prizes,0.0,634265077971.0
2022-08-13,86.0,Advertisement Listing Fee,-275000000.0,0.0
2022-08-13,87.0,Medal Creation,-25000000.0,0.0
2022-08-13,88.0,Medal Issued,-260000000.0,0.0
2022-08-13,96.0,Planetary Import Tax,-755473554.0,0.0
2022-08-13,97.0,Planetary Export Tax,-2909559356.0,0.0
2022-08-13,98.0,Planetary Construction,-10625005000.0,0.0
2022-08-13,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,330865774750.49
2022-08-13,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,32306254210.0
2022-08-13,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,435141858606.71
2022-08-13,101.0,Bounty Surcharge,-196189303.0,0.0
2022-08-13,114.0,War ally contract,-10000000.0,0.0
2022-08-13,117.0,Security Processing Fee,-2305000000.0,0.0
2022-08-13,120.0,Industry Job Tax,-1804146790.0,0.0
2022-08-13,122.0,Infrastructure Hub maintenance,-39844000000.0,0.0
2022-08-13,123.0,Asset Safety recovery Tax,-46987715611.0,0.0
2022-08-13,125.0,Project Discovery reward,0.0,25939848961.0
2022-08-13,127.0,Reprocessing Tax,-693723313.0,0.0
2022-08-13,128.0,Jump Clone Activation Fee,-3552300000.0,0.0
2022-08-13,135.0,Reactions,-22712881753.0,0.0
2022-08-13,141.0,Skill Purchase,-215602125700.0,0.0
2022-08-13,145.0,Hypernet Relay Tax,-53962817102.0,0.0
2022-08-13,147.0,Redeemed ISK token,0.0,5223975000.0
2022-08-13,149.0,SCC surcharge,-49833424830.0,0.0
2022-08-13,155.0,ESS Main Bank Autopayment,0.0,267343016498.0
2022-08-13,156.0,First Day ISK Bonus,0.0,279000000.0
2022-08-14,-66.0,Structure Module (Market),-21200000000.0,11200000000.0
2022-08-14,-41.0,Planetary Industry (Market),-187633807.07,0.0
2022-08-14,-25.0,Asteroid (Market),0.0,34526500.0
2022-08-14,-17.0,Commodity (Market),-12842118269.47,1402276470701.19
2022-08-14,-16.0,Skill (Market),-82292824040.0,0.0
2022-08-14,-9.0,Blueprint (Market),-90232140188.0,0.0
2022-08-14,13.0,Office Rental Fee,-21467732101.0,0.0
2022-08-14,15.0,Repair Bill,-4428104205.0,1005.0
2022-08-14,19.0,Insurance,-35795524367.0,92018719840.0
2022-08-14,26.0,LP Store,-247262875000.0,0.0
2022-08-14,27.0,Agent Location Services,-22716000.0,0.0
2022-08-14,33.0,Agent Mission Reward,-364809196.0,109689990376.0
2022-08-14,35.0,CSPA,-40395436.0,0.0
2022-08-14,39.0,Corporation Registration Fee,-652718400.0,532733400.0
2022-08-14,40.0,Corporation Logo Change Cost,-3600.0,0.0
2022-08-14,41.0,Release Of Impounded Property,-4426495.0,0.0
2022-08-14,46.0,Brokers Fee,-213156242074.0,0.0
2022-08-14,49.0,War Fee,-1800000000.0,0.0
2022-08-14,50.0,Alliance Maintainance Fee,-1090000000.0,0.0
2022-08-14,51.0,Contraband Fine,-3580650.0,0.0
2022-08-14,54.0,Transaction Tax,-844600445223.0,0.0
2022-08-14,55.0,Jump Clone Installation Fee,-1327500000.0,0.0
2022-08-14,56.0,Manufacturing,-70231246708.0,0.0
2022-08-14,57.0,Researching Technology,-693205215.0,0.0
2022-08-14,58.0,Researching Time Productivity,-11011393893.0,0.0
2022-08-14,59.0,Researching Material Productivity,-19954333120.0,0.0
2022-08-14,60.0,Copying,-2282610480.0,0.0
2022-08-14,72.0,Contract Brokers Fee,-11503651164.0,0.0
2022-08-14,73.0,Contract Sales Tax,-7454794491.0,0.0
2022-08-14,80.0,Contract Brokers Fee (corp),-1216239468.0,0.0
2022-08-14,85.0,Bounty Prizes,0.0,674917792035.0
2022-08-14,86.0,Advertisement Listing Fee,-310750000.0,0.0
2022-08-14,87.0,Medal Creation,-20000000.0,0.0
2022-08-14,88.0,Medal Issued,-125000000.0,0.0
2022-08-14,96.0,Planetary Import Tax,-1040975826.0,0.0
2022-08-14,97.0,Planetary Export Tax,-4156601884.0,0.0
2022-08-14,98.0,Planetary Construction,-13554905000.0,0.0
2022-08-14,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,242719886475.07
2022-08-14,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,29234631887.16
2022-08-14,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,399515646391.21
2022-08-14,101.0,Bounty Surcharge,-1130776468.0,0.0
2022-08-14,114.0,War ally contract,-10000000.0,0.0
2022-08-14,117.0,Security Processing Fee,-3227000000.0,0.0
2022-08-14,120.0,Industry Job Tax,-1485978697.0,0.0
2022-08-14,122.0,Infrastructure Hub maintenance,-53851000000.0,0.0
2022-08-14,123.0,Asset Safety recovery Tax,-60384984835.0,0.0
2022-08-14,125.0,Project Discovery reward,0.0,26914497167.0
2022-08-14,127.0,Reprocessing Tax,-1070144387.0,0.0
2022-08-14,128.0,Jump Clone Activation Fee,-3661200000.0,0.0
2022-08-14,135.0,Reactions,-40444231720.0,0.0
2022-08-14,141.0,Skill Purchase,-203005227100.0,0.0
2022-08-14,145.0,Hypernet Relay Tax,-48747229126.0,0.0
2022-08-14,147.0,Redeemed ISK token,0.0,5736090000.0
2022-08-14,149.0,SCC surcharge,-54002930739.0,0.0
2022-08-14,155.0,ESS Main Bank Autopayment,0.0,292082809403.0
2022-08-14,156.0,First Day ISK Bonus,0.0,334500000.0
2022-08-15,-66.0,Structure Module (Market),-22100000000.0,19600000000.0
2022-08-15,-41.0,Planetary Industry (Market),-104711723.15,0.0
2022-08-15,-25.0,Asteroid (Market),0.0,30447500.0
2022-08-15,-17.0,Commodity (Market),-8883981108.74,1247031037425.66
2022-08-15,-16.0,Skill (Market),-57473419340.0,0.0
2022-08-15,-9.0,Blueprint (Market),-70260685992.0,0.0
2022-08-15,13.0,Office Rental Fee,-12569388579.0,0.0
2022-08-15,15.0,Repair Bill,-3929976567.0,201.0
2022-08-15,19.0,Insurance,-25139307571.0,65208633299.0
2022-08-15,26.0,LP Store,-312057625000.0,0.0
2022-08-15,27.0,Agent Location Services,-34167000.0,0.0
2022-08-15,33.0,Agent Mission Reward,-306413841.0,117940420850.0
2022-08-15,35.0,CSPA,-102231177.0,0.0
2022-08-15,39.0,Corporation Registration Fee,-444744400.0,335958000.0
2022-08-15,40.0,Corporation Logo Change Cost,-4900.0,0.0
2022-08-15,41.0,Release Of Impounded Property,-67925715.0,0.0
2022-08-15,46.0,Brokers Fee,-216572441234.0,0.0
2022-08-15,48.0,Alliance Registration Fee,-20000000000.0,14000000000.0
2022-08-15,49.0,War Fee,-3600000000.0,0.0
2022-08-15,50.0,Alliance Maintainance Fee,-722000000.0,0.0
2022-08-15,51.0,Contraband Fine,-1029000.0,0.0
2022-08-15,54.0,Transaction Tax,-724895346642.0,0.0
2022-08-15,55.0,Jump Clone Installation Fee,-1207800000.0,0.0
2022-08-15,56.0,Manufacturing,-61889300725.0,0.0
2022-08-15,57.0,Researching Technology,-1323140631.0,0.0
2022-08-15,58.0,Researching Time Productivity,-10743488269.0,0.0
2022-08-15,59.0,Researching Material Productivity,-11154684749.0,0.0
2022-08-15,60.0,Copying,-2360694948.0,0.0
2022-08-15,72.0,Contract Brokers Fee,-9357161102.0,0.0
2022-08-15,73.0,Contract Sales Tax,-8154132363.0,0.0
2022-08-15,80.0,Contract Brokers Fee (corp),-1670062595.0,0.0
2022-08-15,85.0,Bounty Prizes,0.0,646266532334.0
2022-08-15,86.0,Advertisement Listing Fee,-198000000.0,0.0
2022-08-15,87.0,Medal Creation,-45000000.0,0.0
2022-08-15,88.0,Medal Issued,-140000000.0,0.0
2022-08-15,96.0,Planetary Import Tax,-759104568.0,0.0
2022-08-15,97.0,Planetary Export Tax,-3003690414.0,0.0
2022-08-15,98.0,Planetary Construction,-11690480000.0,0.0
2022-08-15,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,468084306828.22
2022-08-15,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,23594600950.2
2022-08-15,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,373148436373.99
2022-08-15,101.0,Bounty Surcharge,-542405008.0,0.0
2022-08-15,117.0,Security Processing Fee,-1611000000.0,0.0
2022-08-15,120.0,Industry Job Tax,-1477341096.0,0.0
2022-08-15,122.0,Infrastructure Hub maintenance,-29428000000.0,0.0
2022-08-15,123.0,Asset Safety recovery Tax,-40979622456.0,0.0
2022-08-15,125.0,Project Discovery reward,0.0,24593297757.0
2022-08-15,127.0,Reprocessing Tax,-835834672.0,0.0
2022-08-15,128.0,Jump Clone Activation Fee,-3407400000.0,0.0
2022-08-15,135.0,Reactions,-24742445540.0,0.0
2022-08-15,141.0,Skill Purchase,-169292607250.0,0.0
2022-08-15,145.0,Hypernet Relay Tax,-45594977476.0,0.0
2022-08-15,147.0,Redeemed ISK token,0.0,5174037500.0
2022-08-15,149.0,SCC surcharge,-46586354928.0,0.0
2022-08-15,155.0,ESS Main Bank Autopayment,0.0,275304446182.0
2022-08-15,156.0,First Day ISK Bonus,0.0,278500000.0
2022-08-16,-66.0,Structure Module (Market),-42000000000.0,8500000000.0
2022-08-16,-41.0,Planetary Industry (Market),-229790200.58,0.0
2022-08-16,-25.0,Asteroid (Market),0.0,27353500.0
2022-08-16,-17.0,Commodity (Market),-7089572594.03,1494646770561.42
2022-08-16,-16.0,Skill (Market),-73551529920.0,0.0
2022-08-16,-9.0,Blueprint (Market),-55368273758.17,0.0
2022-08-16,13.0,Office Rental Fee,-9076590701.0,0.0
2022-08-16,15.0,Repair Bill,-3598232371.0,8222928.0
2022-08-16,19.0,Insurance,-24626999279.0,64833657462.0
2022-08-16,26.0,LP Store,-227050815000.0,0.0
2022-08-16,27.0,Agent Location Services,-23167000.0,0.0
2022-08-16,33.0,Agent Mission Reward,-309532531.0,105501169718.0
2022-08-16,35.0,CSPA,-53346733.0,0.0
2022-08-16,39.0,Corporation Registration Fee,-487939000.0,379152600.0
2022-08-16,40.0,Corporation Logo Change Cost,-1800.0,0.0
2022-08-16,41.0,Release Of Impounded Property,-228812334.0,0.0
2022-08-16,46.0,Brokers Fee,-209626884335.0,0.0
2022-08-16,48.0,Alliance Registration Fee,-2000000000.0,0.0
2022-08-16,49.0,War Fee,-1900000000.0,0.0
2022-08-16,50.0,Alliance Maintainance Fee,-708000000.0,0.0
2022-08-16,51.0,Contraband Fine,-619523500.0,0.0
2022-08-16,54.0,Transaction Tax,-777383630804.0,0.0
2022-08-16,55.0,Jump Clone Installation Fee,-1037700000.0,0.0
2022-08-16,56.0,Manufacturing,-79423543457.0,0.0
2022-08-16,57.0,Researching Technology,-1082070475.0,0.0
2022-08-16,58.0,Researching Time Productivity,-10591302520.0,0.0
2022-08-16,59.0,Researching Material Productivity,-16794433474.0,0.0
2022-08-16,60.0,Copying,-4596699432.0,0.0
2022-08-16,72.0,Contract Brokers Fee,-11559412065.0,0.0
2022-08-16,73.0,Contract Sales Tax,-6681994936.0,0.0
2022-08-16,80.0,Contract Brokers Fee (corp),-1372661959.0,0.0
2022-08-16,85.0,Bounty Prizes,0.0,609196923510.0
2022-08-16,86.0,Advertisement Listing Fee,-233500000.0,0.0
2022-08-16,87.0,Medal Creation,-40000000.0,0.0
2022-08-16,88.0,Medal Issued,-130000000.0,0.0
2022-08-16,96.0,Planetary Import Tax,-676680337.0,0.0
2022-08-16,97.0,Planetary Export Tax,-2733525059.0,0.0
2022-08-16,98.0,Planetary Construction,-10300625000.0,0.0
2022-08-16,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,285769540504.37
2022-08-16,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,41036629121.01
2022-08-16,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,422580674719.5
2022-08-16,101.0,Bounty Surcharge,-527368211.0,0.0
2022-08-16,117.0,Security Processing Fee,-1467000000.0,0.0
2022-08-16,120.0,Industry Job Tax,-1916082526.0,0.0
2022-08-16,122.0,Infrastructure Hub maintenance,-39256000000.0,0.0
2022-08-16,123.0,Asset Safety recovery Tax,-40154022346.0,0.0
2022-08-16,125.0,Project Discovery reward,0.0,24731532098.0
2022-08-16,127.0,Reprocessing Tax,-926534945.0,0.0
2022-08-16,128.0,Jump Clone Activation Fee,-3312900000.0,0.0
2022-08-16,135.0,Reactions,-32777839114.0,0.0
2022-08-16,141.0,Skill Purchase,-177265554050.0,0.0
2022-08-16,145.0,Hypernet Relay Tax,-75780795516.0,0.0
2022-08-16,147.0,Redeemed ISK token,0.0,4747437500.0
2022-08-16,149.0,SCC surcharge,-49082688625.0,0.0
2022-08-16,155.0,ESS Main Bank Autopayment,0.0,268403208218.0
2022-08-16,156.0,First Day ISK Bonus,0.0,273500000.0
2022-08-17,-66.0,Structure Module (Market),-21900000000.0,18400000000.0
2022-08-17,-41.0,Planetary Industry (Market),-218599394.85,0.0
2022-08-17,-25.0,Asteroid (Market),0.0,26904000.0
2022-08-17,-17.0,Commodity (Market),-12105560919.37,1600625029052.89
2022-08-17,-16.0,Skill (Market),-72798666520.0,0.0
2022-08-17,-9.0,Blueprint (Market),-102081608020.0,0.0
2022-08-17,13.0,Office Rental Fee,-9495649684.0,0.0
2022-08-17,15.0,Repair Bill,-3541214815.0,252.0
2022-08-17,19.0,Insurance,-29228775385.0,71856585103.0
2022-08-17,26.0,LP Store,-218256850000.0,0.0
2022-08-17,27.0,Agent Location Services,-21650000.0,0.0
2022-08-17,33.0,Agent Mission Reward,-218962647.0,106929994502.0
2022-08-17,35.0,CSPA,-65829602.0,0.0
2022-08-17,39.0,Corporation Registration Fee,-427146600.0,329558800.0
2022-08-17,40.0,Corporation Logo Change Cost,-1700.0,0.0
2022-08-17,41.0,Release Of Impounded Property,-99240797.0,0.0
2022-08-17,46.0,Brokers Fee,-200222934875.0,0.0
2022-08-17,48.0,Alliance Registration Fee,-3000000000.0,1000000000.0
2022-08-17,49.0,War Fee,-4700000000.0,0.0
2022-08-17,50.0,Alliance Maintainance Fee,-802000000.0,0.0
2022-08-17,51.0,Contraband Fine,-82870500.0,0.0
2022-08-17,54.0,Transaction Tax,-709385974053.0,0.0
2022-08-17,55.0,Jump Clone Installation Fee,-994500000.0,0.0
2022-08-17,56.0,Manufacturing,-64764899635.0,0.0
2022-08-17,57.0,Researching Technology,-1028094571.0,0.0
2022-08-17,58.0,Researching Time Productivity,-7506704632.0,0.0
2022-08-17,59.0,Researching Material Productivity,-15247084494.0,0.0
2022-08-17,60.0,Copying,-1410189369.0,0.0
2022-08-17,72.0,Contract Brokers Fee,-11081188957.0,0.0
2022-08-17,73.0,Contract Sales Tax,-6756266367.0,0.0
2022-08-17,80.0,Contract Brokers Fee (corp),-1811402871.0,0.0
2022-08-17,85.0,Bounty Prizes,0.0,636494216335.0
2022-08-17,86.0,Advertisement Listing Fee,-251250000.0,0.0
2022-08-17,87.0,Medal Creation,-45000000.0,0.0
2022-08-17,88.0,Medal Issued,-75000000.0,0.0
2022-08-17,96.0,Planetary Import Tax,-646064881.0,0.0
2022-08-17,97.0,Planetary Export Tax,-2739929405.0,0.0
2022-08-17,98.0,Planetary Construction,-9858455000.0,315000.0
2022-08-17,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,329644651103.14
2022-08-17,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,36658213847.2
2022-08-17,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,447457856465.27
2022-08-17,101.0,Bounty Surcharge,-376443100.0,0.0
2022-08-17,117.0,Security Processing Fee,-1735000000.0,0.0
2022-08-17,120.0,Industry Job Tax,-1452380756.0,0.0
2022-08-17,122.0,Infrastructure Hub maintenance,-36477000000.0,0.0
2022-08-17,123.0,Asset Safety recovery Tax,-60998019528.0,0.0
2022-08-17,125.0,Project Discovery reward,0.0,24242022578.0
2022-08-17,127.0,Reprocessing Tax,-3907101805.0,0.0
2022-08-17,128.0,Jump Clone Activation Fee,-3262500000.0,0.0
2022-08-17,135.0,Reactions,-25668561534.0,0.0
2022-08-17,141.0,Skill Purchase,-157067876550.0,0.0
2022-08-17,145.0,Hypernet Relay Tax,-55429268381.0,0.0
2022-08-17,147.0,Redeemed ISK token,0.0,4617307500.0
2022-08-17,149.0,SCC surcharge,-45478528145.0,0.0
2022-08-17,155.0,ESS Main Bank Autopayment,0.0,279273348546.0
2022-08-17,156.0,First Day ISK Bonus,0.0,257500000.0
2022-08-18,-66.0,Structure Module (Market),-23100000000.0,11200000000.0
2022-08-18,-41.0,Planetary Industry (Market),-566833153.8,0.0
2022-08-18,-25.0,Asteroid (Market),0.0,27151000.0
2022-08-18,-17.0,Commodity (Market),-5139876567.67,1455163169464.53
2022-08-18,-16.0,Skill (Market),-75587971940.0,0.0
2022-08-18,-9.0,Blueprint (Market),-126751114992.0,0.0
2022-08-18,13.0,Office Rental Fee,-14020272399.0,0.0
2022-08-18,15.0,Repair Bill,-4160111148.0,7215.0
2022-08-18,19.0,Insurance,-28799581768.0,71473829221.0
2022-08-18,26.0,LP Store,-207189400000.0,0.0
2022-08-18,27.0,Agent Location Services,-24355000.0,0.0
2022-08-18,33.0,Agent Mission Reward,-279975717.0,104221886398.0
2022-08-18,35.0,CSPA,-52922925.0,0.0
2022-08-18,39.0,Corporation Registration Fee,-350356200.0,278365200.0
2022-08-18,40.0,Corporation Logo Change Cost,-2800.0,0.0
2022-08-18,41.0,Release Of Impounded Property,-3752173.0,0.0
2022-08-18,46.0,Brokers Fee,-191276905292.0,0.0
2022-08-18,48.0,Alliance Registration Fee,-1000000000.0,0.0
2022-08-18,49.0,War Fee,-2700000000.0,0.0
2022-08-18,50.0,Alliance Maintainance Fee,-888000000.0,0.0
2022-08-18,51.0,Contraband Fine,-708360.0,0.0
2022-08-18,54.0,Transaction Tax,-676567799413.0,0.0
2022-08-18,55.0,Jump Clone Installation Fee,-1024200000.0,0.0
2022-08-18,56.0,Manufacturing,-80576799932.0,0.0
2022-08-18,57.0,Researching Technology,-868671734.0,0.0
2022-08-18,58.0,Researching Time Productivity,-7840489725.0,0.0
2022-08-18,59.0,Researching Material Productivity,-11684900996.0,0.0
2022-08-18,60.0,Copying,-2693358727.0,0.0
2022-08-18,72.0,Contract Brokers Fee,-8503535159.0,0.0
2022-08-18,73.0,Contract Sales Tax,-6703703581.0,0.0
2022-08-18,80.0,Contract Brokers Fee (corp),-1861083476.0,0.0
2022-08-18,85.0,Bounty Prizes,0.0,626326814432.0
2022-08-18,86.0,Advertisement Listing Fee,-145000000.0,0.0
2022-08-18,87.0,Medal Creation,-55000000.0,0.0
2022-08-18,88.0,Medal Issued,-110000000.0,0.0
2022-08-18,96.0,Planetary Import Tax,-742413502.0,0.0
2022-08-18,97.0,Planetary Export Tax,-2807082899.0,0.0
2022-08-18,98.0,Planetary Construction,-12254870000.0,0.0
2022-08-18,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,310176119378.12
2022-08-18,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,24582051689.04
2022-08-18,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,502087418363.27
2022-08-18,101.0,Bounty Surcharge,-508531169.0,0.0
2022-08-18,114.0,War ally contract,-10000000.0,0.0
2022-08-18,117.0,Security Processing Fee,-2659000000.0,0.0
2022-08-18,120.0,Industry Job Tax,-1555344496.0,0.0
2022-08-18,122.0,Infrastructure Hub maintenance,-44492000000.0,0.0
2022-08-18,123.0,Asset Safety recovery Tax,-69422409110.0,0.0
2022-08-18,125.0,Project Discovery reward,0.0,23927304182.0
2022-08-18,127.0,Reprocessing Tax,-619375645.0,0.0
2022-08-18,128.0,Jump Clone Activation Fee,-3312000000.0,0.0
2022-08-18,135.0,Reactions,-24449736001.0,0.0
2022-08-18,141.0,Skill Purchase,-162915545650.0,0.0
2022-08-18,145.0,Hypernet Relay Tax,-43250635812.0,0.0
2022-08-18,147.0,Redeemed ISK token,0.0,4549597500.0
2022-08-18,149.0,SCC surcharge,-40650013152.0,0.0
2022-08-18,155.0,ESS Main Bank Autopayment,0.0,275486908888.0
2022-08-18,156.0,First Day ISK Bonus,0.0,264500000.0
2022-08-19,-66.0,Structure Module (Market),-7000000000.0,17100000000.0
2022-08-19,-41.0,Planetary Industry (Market),-143618713.46,0.0
2022-08-19,-25.0,Asteroid (Market),0.0,25694500.0
2022-08-19,-17.0,Commodity (Market),-16796125591.55,1394975798364.71
2022-08-19,-16.0,Skill (Market),-79278274560.0,0.0
2022-08-19,-9.0,Blueprint (Market),-123052346807.0,0.0
2022-08-19,13.0,Office Rental Fee,-12125499497.0,0.0
2022-08-19,15.0,Repair Bill,-5739717367.0,1017242.0
2022-08-19,19.0,Insurance,-26422427695.0,65295406003.0
2022-08-19,26.0,LP Store,-236800275000.0,0.0
2022-08-19,27.0,Agent Location Services,-28476000.0,0.0
2022-08-19,33.0,Agent Mission Reward,-296956912.0,105934445884.0
2022-08-19,35.0,CSPA,-127184775.0,0.0
2022-08-19,39.0,Corporation Registration Fee,-283164600.0,201574800.0
2022-08-19,40.0,Corporation Logo Change Cost,-700.0,0.0
2022-08-19,41.0,Release Of Impounded Property,-74954592.0,0.0
2022-08-19,46.0,Brokers Fee,-203703379428.0,0.0
2022-08-19,48.0,Alliance Registration Fee,-1000000000.0,0.0
2022-08-19,49.0,War Fee,-2100000000.0,0.0
2022-08-19,50.0,Alliance Maintainance Fee,-1278000000.0,0.0
2022-08-19,51.0,Contraband Fine,-383152830.0,0.0
2022-08-19,54.0,Transaction Tax,-726985981642.0,0.0
2022-08-19,55.0,Jump Clone Installation Fee,-1149300000.0,0.0
2022-08-19,56.0,Manufacturing,-57928983772.0,0.0
2022-08-19,57.0,Researching Technology,-895309791.0,0.0
2022-08-19,58.0,Researching Time Productivity,-11657992971.0,0.0
2022-08-19,59.0,Researching Material Productivity,-13860257550.0,0.0
2022-08-19,60.0,Copying,-2060219750.0,0.0
2022-08-19,72.0,Contract Brokers Fee,-11018583847.0,0.0
2022-08-19,73.0,Contract Sales Tax,-7968898351.0,0.0
2022-08-19,80.0,Contract Brokers Fee (corp),-1142542352.0,0.0
2022-08-19,85.0,Bounty Prizes,0.0,637262671499.0
2022-08-19,86.0,Advertisement Listing Fee,-154750000.0,0.0
2022-08-19,87.0,Medal Creation,-25000000.0,0.0
2022-08-19,88.0,Medal Issued,-35000000.0,0.0
2022-08-19,96.0,Planetary Import Tax,-800655928.0,0.0
2022-08-19,97.0,Planetary Export Tax,-2793138313.0,0.0
2022-08-19,98.0,Planetary Construction,-11172560000.0,0.0
2022-08-19,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,340127821727.72
2022-08-19,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,20917510408.18
2022-08-19,99.1000298,Corporate Reward Payout (Triglavian Invasions),0.0,495570111957.83
2022-08-19,101.0,Bounty Surcharge,-355719632.0,0.0
2022-08-19,117.0,Security Processing Fee,-1972000000.0,0.0
2022-08-19,120.0,Industry Job Tax,-1569196688.0,0.0
2022-08-19,122.0,Infrastructure Hub maintenance,-43652000000.0,0.0
2022-08-19,123.0,Asset Safety recovery Tax,-50493001216.0,0.0
2022-08-19,125.0,Project Discovery reward,0.0,24132067776.0
2022-08-19,127.0,Reprocessing Tax,-1006304075.0,0.0
2022-08-19,128.0,Jump Clone Activation Fee,-3528000000.0,0.0
2022-08-19,135.0,Reactions,-22095133421.0,0.0
2022-08-19,141.0,Skill Purchase,-166208298100.0,0.0
2022-08-19,145.0,Hypernet Relay Tax,-65401201602.0,0.0
2022-08-19,147.0,Redeemed ISK token,0.0,4640132500.0
2022-08-19,149.0,SCC surcharge,-47888762252.0,0.0
2022-08-19,155.0,ESS Main Bank Autopayment,0.0,270800150262.0
2022-08-19,156.0,First Day ISK Bonus,0.0,250000000.0
2022-08-20,-66.0,Structure Module (Market),-15900000000.0,18300000000.0
2022-08-20,-41.0,Planetary Industry (Market),-186970090.73,0.0
2022-08-20,-25.0,Asteroid (Market),0.0,30609000.0
2022-08-20,-17.0,Commodity (Market),-7116530456.87,1536364059168.8
2022-08-20,-16.0,Skill (Market),-136967889590.0,0.0
2022-08-20,-9.0,Blueprint (Market),-107872829137.0,0.0
2022-08-20,13.0,Office Rental Fee,-7717813393.0,0.0
2022-08-20,15.0,Repair Bill,-6997910033.0,118005.0
2022-08-20,19.0,Insurance,-33803516790.0,74906945646.0
2022-08-20,26.0,LP Store,-289077625000.0,0.0
2022-08-20,27.0,Agent Location Services,-27245000.0,0.0
2022-08-20,33.0,Agent Mission Reward,-328984309.0,102761117169.0
2022-08-20,35.0,CSPA,-69300121.0,0.0
2022-08-20,39.0,Corporation Registration Fee,-414348200.0,294363200.0
2022-08-20,40.0,Corporation Logo Change Cost,-2200.0,0.0
2022-08-20,41.0,Release Of Impounded Property,-71647554.0,0.0
2022-08-20,46.0,Brokers Fee,-272049779250.0,0.0
2022-08-20,48.0,Alliance Registration Fee,-1000000000.0,1000000000.0
2022-08-20,49.0,War Fee,-2300000000.0,0.0
2022-08-20,50.0,Alliance Maintainance Fee,-700000000.0,0.0
2022-08-20,51.0,Contraband Fine,-127227600.0,0.0
2022-08-20,54.0,Transaction Tax,-933623387105.0,0.0
2022-08-20,55.0,Jump Clone Installation Fee,-1242000000.0,0.0
2022-08-20,56.0,Manufacturing,-74890633812.0,0.0
2022-08-20,57.0,Researching Technology,-627418949.0,0.0
2022-08-20,58.0,Researching Time Productivity,-7973943618.0,0.0
2022-08-20,59.0,Researching Material Productivity,-28478136499.0,0.0
2022-08-20,60.0,Copying,-2607435209.0,0.0
2022-08-20,72.0,Contract Brokers Fee,-12581640246.0,0.0
2022-08-20,73.0,Contract Sales Tax,-9901915913.0,0.0
2022-08-20,80.0,Contract Brokers Fee (corp),-1679660128.0,0.0
2022-08-20,85.0,Bounty Prizes,0.0,660123774529.0
2022-08-20,86.0,Advertisement Listing Fee,-287750000.0,0.0
2022-08-20,87.0,Medal Creation,-75000000.0,0.0
2022-08-20,88.0,Medal Issued,-160000000.0,0.0
2022-08-20,96.0,Planetary Import Tax,-762222023.0,0.0
2022-08-20,97.0,Planetary Export Tax,-3020321987.0,0.0
2022-08-20,98.0,Planetary Construction,-12463165000.0,0.0
2022-08-20,99.1000125,Corporate Reward Payout (Sansha Incursions),0.0,430375796225.66
2022-08-20,99.1000137,Corporate Reward Payout (Pirate FOBs),0.0,21409935420.0
