history_date,character_isk,corporation_isk,total_isk,isk_velocity,isk_velocity_wo_accessories
2021-02-05,1060736882260809.6,264749599786150.34,1325486482046960.0,0.41733699367708205,0.22363960754378776
2021-02-06,1059437561311883.0,265707749004627.56,1325145310316510.5,0.4664725572001345,0.2605023178790488
2021-02-07,1060386010373278.9,265401244957897.53,1325787255331176.5,0.4553293865125289,0.26281197808497625
2021-02-08,1060227480897077.2,264498594175927.8,1324726075073005.0,0.38516157676731216,0.2221185685903644
2021-02-09,1057654371978465.6,264956200097395.38,1322610572075861.0,0.38376603979335605,0.2183910874650233
2021-02-10,1060027647732052.4,264381061113358.56,1324408708845411.0,0.40210190176372346,0.22170105412428137
2021-02-11,1060530189088521.8,264247643405698.06,1324777832494219.8,0.4326236494368745,0.23597346942009043
2021-02-12,1061321286562974.1,265012922297374.25,1326334208860348.5,0.4318867213017382,0.24160698961781468
2021-02-13,1064138627406935.4,263856134091475.16,1327994761498410.5,0.5023053284360877,0.2794856491538885
2021-02-14,1063893954944641.5,263928055152012.22,1327822010096653.8,0.5038366259012668,0.2743270465242826
2021-02-15,1062832806334254.4,264253752689803.72,1327086559024058.0,0.431731215214448,0.23653338604046478
2021-02-16,1061279447899267.1,264367196647438.44,1325646644546705.5,0.38953378231527047,0.22507741876031756
2021-02-17,1061664770937207.5,264895908882707.47,1326560679819915.0,0.36953827504099357,0.21737438828260092
2021-02-18,1062509711317837.9,262836858343394.25,1325346569661232.0,0.43416651101602644,0.2462470230260802
2021-02-19,1062516538628953.1,262404473347497.66,1324921011976450.8,0.4634161869653567,0.24839182459558423
2021-02-20,1064669822234438.9,264051524341718.94,1328721346576157.8,0.48915975963115665,0.2682590759966277
2021-02-21,1064430294417587.0,264924205152747.8,1329354499570334.8,0.47958146384650424,0.27113302653439164
2021-02-22,1062876640463792.8,264653592887030.84,1327530233350823.5,0.4252327275407904,0.23941366591961624
2021-02-23,1061026633378338.4,264531612987425.88,1325558246365764.2,0.44810579117316296,0.24963724888407732
2021-02-24,1062238771562823.4,264326986479578.75,1326565758042402.0,0.43279227907552914,0.2402484559931214
2021-02-25,1063034228794455.0,263569313007944.16,1326603541802399.2,0.42100430169450503,0.2343557271562765
2021-02-26,1062030171661204.6,264636172613030.3,1326666344274235.0,0.4603455834191001,0.24808602833272222
2021-02-27,1065924628113841.1,264014073813267.94,1329938701927109.0,0.533965751430675,0.28965377813789367
2021-02-28,1067383978087238.6,264589344005639.47,1331973322092878.0,0.5130892565156424,0.27682147151050607
2021-03-01,1065739238118487.5,264971524078055.47,1330710762196543.0,0.4294914674930299,0.23688986452579835
2021-03-02,1064055640704258.0,265651135544135.7,1329706776248393.8,0.4241948912680911,0.24051968910079496
2021-03-03,1065679196193347.4,265116607646028.94,1330795803839376.2,0.4059471424557058,0.2322063607221776
2021-03-04,1064729500187222.6,265650013935690.1,1330379514122912.8,0.4234394380013731,0.24457350420548712
2021-03-05,1064920371564464.4,265084949070981.5,1330005320635446.0,0.45350514423860555,0.24248016924136534
2021-03-06,1067654743762833.4,265294979458296.25,1332949723221129.5,0.47948496077424657,0.26313336106077373
2021-03-07,1068297817138421.6,265860739089567.9,1334158556227989.5,0.5030706848742642,0.2807629253325855
2021-03-08,1068666855243583.9,267210950213961.16,1335877805457545.0,0.4067987198136383,0.234796321225234
2021-03-09,1068791509329508.4,267980879534565.1,1336772388864073.5,0.3938156612301811,0.2213954855202522
2021-03-10,1067892542577773.1,267213712176551.97,1335106254754325.0,0.4024451469314311,0.228939660457093
2021-03-11,1068448378584859.6,267874996671617.34,1336323375256477.0,0.4218387606830833,0.2267399066154668
2021-03-12,1067879398861914.5,268328706234701.2,1336208105096615.8,0.4252299160682322,0.24188410658873477
2021-03-13,1071681534331682.5,268413839955954.2,1340095374287636.8,0.5164154375544749,0.2815847934100747
2021-03-14,1071904599529678.0,268327183073701.9,1340231782603380.0,0.5055036262586795,0.28024830757247204
2021-03-15,1071689513909557.6,268313914235971.75,1340003428145529.5,0.42323384177485,0.23523168616482779
2021-03-16,1072211399337051.0,267869437169387.1,1340080836506438.0,0.39903157743078316,0.2337878682674484
2021-03-17,1071767258552298.2,267747281182493.97,1339514539734792.2,0.4694953920627967,0.24522752068932213
2021-03-18,1070577926744348.1,267112659235668.0,1337690585980016.0,0.44517133453362195,0.23875399881509954
2021-03-19,1071543719554757.5,266486094371268.1,1338029813926025.5,0.46645593078643666,0.2453491312454957
2021-03-20,1072660036971193.0,267227243375800.34,1339887280346993.2,0.49492699348714053,0.2696781546234501
2021-03-21,1074317770220591.6,266308829550545.6,1340626599771137.2,0.4906205672190096,0.28004249614504007
2021-03-22,1071589133898589.5,266198905915704.84,1337788039814294.2,0.4284632569875147,0.24257157224577697
2021-03-23,1071181620866565.8,266611900880244.8,1337793521746810.5,0.4129808241965517,0.23817458011521517
2021-03-24,1070074269831215.9,266577437963516.28,1336651707794732.2,0.4116650099835998,0.23783146532057114
2021-03-25,1069798732882142.2,266395479313218.47,1336194212195360.8,0.40009736735430335,0.22308794354633713
2021-03-26,1070408238483232.8,266305464825786.84,1336713703309019.5,0.5122577541116585,0.30398886578673584
2021-03-27,1074516531921400.8,267048001796213.2,1341564533717614.0,0.576516917977315,0.3531379701191681
2021-03-28,1074407982333969.9,266076804839828.94,1340484787173798.8,0.5652531049042889,0.3465042658766048
2021-03-29,1070655875561131.1,266521775741108.34,1337177651302239.5,0.46828119308668464,0.2851282064973631
2021-03-30,1068915297800485.2,267080111808018.53,1335995409608503.8,0.4566540313331646,0.27925174805031666
2021-03-31,1068666300966288.4,268206286420708.84,1336872587386997.2,0.43830556805064436,0.2598782692447879
2021-04-01,1068659685174705.1,268289719975039.1,1336949405149744.2,0.43279395772216633,0.2562267634883567
2021-04-02,1065702505876936.5,268744711015537.9,1334447216892474.5,0.47229748161603824,0.2798932086019857
2021-04-03,1065981683745626.2,268280281863126.62,1334261965608753.0,0.5042436808335179,0.2890567156349566
2021-04-04,1066026183004610.8,268597501944715.0,1334623684949325.8,0.5218536949269705,0.3015125461370916
2021-04-05,1065535041567072.5,268429412197554.53,1333964453764627.0,0.4476059517093183,0.27724110857252166
2021-04-06,1064881285901395.6,269186516212189.22,1334067802113584.8,0.40131880814982346,0.25497126992110813
2021-04-07,1062574045693627.8,268359991184163.1,1330934036877790.8,0.4095479678393316,0.2497635709055743
2021-04-08,1062099866387319.6,267334907070823.03,1329434773458142.8,0.43446848056638976,0.2566682067469334
2021-04-09,1062024510998327.8,268560032377053.06,1330584543375380.8,0.4174080573605239,0.24858803419351216
2021-04-10,1061776861739254.4,269410635086298.7,1331187496825553.0,0.4772987517507997,0.2849002658508822
2021-04-11,1062520657313582.9,271330524173572.1,1333851181487155.0,0.4771913562703962,0.285619564933206
2021-04-12,1058864086875049.6,272181605759881.06,1331045692634930.8,0.41038254622014514,0.24855796875699349
2021-04-13,1057569765419621.1,272438976738661.6,1330008742158282.8,0.4090860619520249,0.247129812141447
2021-04-14,1054635083092948.6,272260987913845.6,1326896071006794.2,0.482387177486933,0.2930356627981986
2021-04-15,1055689429900629.2,271773479611609.44,1327462909512238.8,0.43406010690602354,0.2518695262676327
2021-04-16,1057014063737286.2,270350795879376.8,1327364859616663.0,0.4049095624767824,0.24612705761529854
2021-04-17,1056682315247877.9,271150318364340.1,1327832633612218.0,0.4758189124976947,0.27908652255352745
2021-04-18,1057465117850910.1,272295408453621.16,1329760526304531.2,0.4603483139818859,0.2867252691747467
2021-04-19,1056914228458912.2,271469288119646.94,1328383516578559.2,0.3988633762260957,0.24411506146151185
2021-04-20,1055528737301732.1,271398041073283.3,1326926778375015.5,0.38500319410373895,0.22576561884487972
2021-04-21,1053817508044434.6,270742865298305.66,1324560373342740.2,0.39153407521795114,0.23895063743627679
2021-04-22,1052537508216832.1,270696155320462.47,1323233663537294.5,0.3918738693379587,0.2395892504480473
2021-04-23,1052813035640012.8,271889048107242.53,1324702083747255.2,0.4474438488876623,0.24940438927177924
2021-04-24,1054206875043969.6,271352572856484.72,1325559447900454.2,0.4808962440910701,0.2730215785951176
2021-04-25,1052371348911578.2,270671275674643.94,1323042624586222.2,0.4694872607223798,0.2739116939952894
2021-04-26,1051472115450293.1,268623829095070.97,1320095944545364.0,0.42378187977737786,0.2522027134617343
2021-04-27,1048995070104021.0,268324670550764.97,1317319740654786.0,0.467248217927478,0.29591605605127375
2021-04-28,1047832229125942.4,268114257416655.97,1315946486542598.2,0.4342100642234523,0.2568301392505857
2021-04-29,1048365810797096.9,268441205256089.88,1316807016053186.8,0.4302013569978243,0.2473277817011632
2021-04-30,1046166233101987.9,268761553130155.78,1314927786232143.8,0.4118936953267637,0.23324206459875038
2021-05-01,1047849337926665.9,268504753866138.25,1316354091792804.0,0.48603434031104953,0.2644769085517628
2021-05-02,1049334300263778.5,266708919266315.03,1316043219530093.5,0.47323743717047956,0.2811321734315277
2021-05-03,1048882560501484.2,267031562433477.12,1315914122934961.5,0.43105086017253424,0.24942367421487097
2021-05-04,1049955897913389.9,269625308814110.88,1319581206727500.8,0.4120885036484704,0.23711548888536946
2021-05-05,1050630320327654.8,269013684758127.5,1319644005085782.2,0.3799287138112744,0.22545705012451442
2021-05-06,1054177225486854.1,269860724755165.22,1324037950242019.2,0.3957687944949676,0.236364094552945
2021-05-07,1057159528553002.4,269950680992334.4,1327110209545336.8,0.4252272087416559,0.24298867671891633
2021-05-08,1060874336910750.8,271721958991044.62,1332596295901795.5,0.45441265706507206,0.268566611953689
2021-05-09,1061241595594072.8,270417759343101.7,1331659354937174.5,0.42790285319434446,0.25177279430328353
2021-05-10,1064687769855530.4,270764315371388.47,1335452085226918.8,0.37232479302337895,0.22368498100104828
2021-05-11,1064260916433601.8,269917446472927.28,1334178362906529.0,0.38153340492925386,0.22930116509920528
2021-05-12,1063945252446713.1,270765498686248.28,1334710751132961.5,0.36857559260769907,0.22072434562234963
2021-05-13,1065299579800859.8,270923045271405.78,1336222625072265.5,0.418163276510109,0.23613089271314044
2021-05-14,1068002813095607.2,269889953773339.97,1337892766868947.2,0.49269981286314624,0.24689847096132503
2021-05-15,1069804785185227.6,271322267693978.88,1341127052879206.5,0.5147474328853295,0.27000562725060606
2021-05-16,1070590871865958.6,270272220611442.25,1340863092477401.0,0.5187734415797878,0.2812868196148937
2021-05-17,1069736023360753.4,269518120785240.0,1339254144145993.5,0.4032596301282402,0.2234697334266957
2021-05-18,1070317245446068.5,269333109250866.4,1339650354696935.0,0.37190953047659514,0.22842344590709485
2021-05-19,1069454990194167.6,270034637870893.66,1339489628065061.2,0.35916004984501243,0.21780586948399347
2021-05-20,1070585114872266.4,269560477119619.94,1340145591991886.2,0.35973841086575675,0.2088620718268603
2021-05-21,1070292272070861.6,269749681939778.4,1340041954010640.0,0.3562547653330896,0.22296752409348386
2021-05-22,1072023250779803.1,270210353478251.75,1342233604258055.0,0.3879270724815406,0.23419441806038913
2021-05-23,1071680999295489.9,270238812033790.25,1341919811329280.0,0.41651819517420624,0.25286512071762474
2021-05-24,1072820227881366.2,269792274773468.1,1342612502654834.2,0.37523196277193926,0.220475804981757
2021-05-25,1072628244871696.5,268239105636950.5,1340867350508647.0,0.3558437831101608,0.2100966603415586
2021-05-26,1071283361693684.0,269259754894617.8,1340543116588301.8,0.33812860716925086,0.19601139831856615
2021-05-27,1070772536055997.8,269642253791810.8,1340414789847808.5,0.3466074095310486,0.20267646666976197
2021-05-28,1071078545225552.0,269807578112425.34,1340886123337977.2,0.36865919373055867,0.21567614022812123
2021-05-29,1071024607001533.6,270245937116703.12,1341270544118236.8,0.3887982541849838,0.2242827584779807
2021-05-30,1073207298228482.5,269462934463521.03,1342670232692003.5,0.398970529968246,0.23353607739189297
2021-05-31,1071383759050100.8,268377796615197.7,1339761555665298.5,0.3724557164738377,0.21043633048525495
2021-06-01,1070981629861374.6,267489182182973.8,1338470812044348.5,0.3288226737815604,0.1957432678830541
2021-06-02,1070052044598930.9,266935182240345.7,1336987226839276.5,0.3218595521906462,0.18770308481815545
2021-06-03,1067307572585705.9,266591355716004.72,1333898928301710.5,0.3419578739616078,0.20277024157116258
2021-06-04,1067079333308019.9,266319096171034.28,1333398429479054.2,0.3659666417597169,0.20663379463970305
2021-06-05,1066135127338994.6,266230318813431.5,1332365446152426.0,0.3978280083246453,0.2326386852150619
2021-06-06,1066799693419335.4,264630857508010.56,1331430550927346.0,0.38864913308901955,0.2278604403757745
2021-06-07,1065104603632581.9,264994426922012.9,1330099030554594.8,0.3123194872927708,0.1868372111960743
2021-06-08,1064402785268405.8,265728499242915.16,1330131284511321.0,0.32482743001976483,0.1910156902294393
2021-06-09,1060745448487450.9,265631875538778.34,1326377324026229.2,0.3389563884754934,0.19496593001685522
2021-06-10,1057732763336441.0,265546968756658.94,1323279732093100.0,0.3497781708622617,0.19432207396389511
2021-06-11,1057480486229162.6,265882893046093.5,1323363379275256.0,0.37466468491858657,0.2227901359959217
2021-06-12,1052907041651450.9,265457836777531.38,1318364878428982.2,0.4117351266884324,0.23517361575478704
2021-06-13,1053713146259584.6,265621067339723.25,1319334213599308.0,0.3943361173709721,0.22496064093546225
2021-06-14,1055229619637723.6,263662271369510.2,1318891891007233.8,0.3353935707493901,0.19961129270533212
2021-06-15,1053335407742351.4,263409155584491.47,1316744563326842.8,0.32622475005448526,0.18476955902130485
2021-06-16,1050222940268725.8,263298694515714.0,1313521634784439.8,0.3144804041273939,0.1831599574229489
2021-06-17,1046425078885139.8,261918352850288.88,1308343431735428.5,0.33694350602963324,0.18085322625391043
2021-06-18,1044412392254418.4,262570684082100.75,1306983076336519.0,0.3262434469503025,0.18563551788019375
2021-06-19,1044788263387458.6,262775936748449.34,1307564200135908.0,0.3761628427878469,0.21643085325753245
2021-06-20,1047222659957804.9,263007678374971.88,1310230338332776.8,0.36855343224706955,0.21526979836279378
2021-06-21,1045971571890651.4,262047015664605.75,1308018587555257.0,0.34259848057997455,0.1866306803709637
2021-06-22,1042627279925154.1,262497743931902.1,1305125023857056.2,0.3225990181551366,0.18889120919728003
2021-06-23,1041249980272472.5,262855701375362.88,1304105681647835.5,0.32981650366982396,0.19970349950470512
2021-06-24,1038758248886331.1,262800166259669.25,1301558415146000.5,0.3275712715546908,0.19293460610070376
2021-06-25,1039199231817218.2,262487742968140.12,1301686974785358.5,0.3411840620827141,0.18864666824022444
2021-06-26,1041124272651895.4,262569611595304.84,1303693884247200.2,0.38350358734553874,0.22181812477959809
2021-06-27,1040732695648989.0,263357242149835.78,1304089937798824.8,0.36832960676750154,0.21922694851906288
2021-06-28,1038553050727123.6,263628036437194.38,1302181087164318.0,0.3234524518067019,0.18798218451560836
2021-06-29,1036422430042974.2,263797805745854.1,1300220235788828.2,0.312588172619644,0.1840801547471515
2021-06-30,1035053976777439.6,264283276497641.75,1299337253275081.5,0.31916334354466824,0.18211079303248967
2021-07-01,1033197043524312.0,265271076104299.28,1298468119628611.2,0.3182268952056282,0.17443654487743623
2021-07-02,1033322539335965.9,264822711355348.6,1298145250691314.5,0.34157089611428765,0.18812000390248376
2021-07-03,1031982974947666.4,264932762297816.94,1296915737245483.2,0.3608005891343863,0.21205516114130707
2021-07-04,1029888596257072.8,264976271935854.6,1294864868192927.2,0.36063290516855145,0.2152606625264025
2021-07-05,1028982259186219.8,263816436477483.88,1292798695663703.5,0.3527210281638108,0.1978714996454803
2021-07-06,1028453170251469.1,263960341533775.25,1292413511785244.5,0.3247518772664228,0.18800363282360139
2021-07-07,1028013161571058.9,261966386520182.34,1289979548091241.2,0.328157521473137,0.1747696674672177
2021-07-08,1029363019715841.0,261988982872526.4,1291352002588367.5,0.31643585120673273,0.18326756339745265
2021-07-09,1030794651304776.8,261248833996247.28,1292043485301024.0,0.34842505356334047,0.18792625144163844
2021-07-10,1030223443258581.2,261951181375252.84,1292174624633834.0,0.3747954859805664,0.2135977645054952
2021-07-11,1030034930200777.2,262501543561634.3,1292536473762411.5,0.3766600271973539,0.21469702864568474
2021-07-12,1029198136810799.8,260739291093273.75,1289937427904073.5,0.2989815826304489,0.18570933744281187
2021-07-13,1028596660684955.1,261424212411186.62,1290020873096141.8,0.31275879623224606,0.18722946703068094
2021-07-14,1030251596619966.0,263039240039270.7,1293290836659236.8,0.3050433030673822,0.18335991609895774
2021-07-15,1033705248664607.5,263875539708200.97,1297580788372808.5,0.34211451397999965,0.18752870615797648
2021-07-16,1032257502201165.1,264602207307034.62,1296859709508199.8,0.33560362570377195,0.19266448294265537
2021-07-17,1035250899650422.2,265185413088230.56,1300436312738652.8,0.3927560983235807,0.2138052536353452
2021-07-18,1036623353259779.2,265219900573422.75,1301843253833202.0,0.39446500688065417,0.22773257023576
2021-07-19,1036797301696963.5,267178134393352.25,1303975436090315.8,0.34288060275109566,0.20423740015720626
2021-07-20,1034357606754466.0,266688787246295.16,1301046394000761.2,0.354614263273272,0.19509720750284365
2021-07-21,1034842530086948.6,266172108178436.22,1301014638265384.8,0.3215283505193917,0.1858212031272611
2021-07-22,1035503074690553.1,266379834575351.8,1301882909265905.0,0.31955611032364756,0.17411007641181883
2021-07-23,1037711563413313.9,266468635386414.84,1304180198799728.8,0.3321490916828412,0.18726189298177512
2021-07-24,1038814895167065.0,268362839497027.0,1307177734664092.0,0.36856065731489984,0.20572252405172714
2021-07-25,1040248823078817.1,268280212625270.0,1308529035704087.0,0.3936651020442275,0.2349609027384845
2021-07-26,1038740820916856.6,268521802851765.9,1307262623768622.5,0.35805299412932523,0.2178713023076603
2021-07-27,1040098473182036.8,267438013121395.12,1307536486303432.0,0.40415949064832735,0.2158595841948195
2021-07-28,1041894774486123.5,267520152118337.38,1309414926604461.0,0.39902052305796526,0.21863626678532425
2021-07-29,1042855089040389.5,267890218718071.94,1310745307758461.5,0.40226492364567806,0.2277411487873323
2021-07-30,1046360938833053.1,268681995438848.78,1315042934271902.0,0.41937458677381123,0.2394267057971156
2021-07-31,1054759499575644.6,269256446250490.03,1324015945826134.8,0.4507492415979775,0.24973514014084966
2021-08-01,1063285361184275.4,271306381211323.97,1334591742395599.2,0.4323243504834828,0.2470187238039393
2021-08-02,1067525598175554.5,272134666431662.94,1339660264607217.5,0.4019795871704914,0.22791028325373
2021-08-03,1073705558195855.1,272977807494150.5,1346683365690005.5,0.39606753715838755,0.23715030774326165
2021-08-04,1076858402782704.5,273998475898449.12,1350856878681153.5,0.42316971840914896,0.23586332436817428
2021-08-05,1083034592275999.5,274118801036378.16,1357153393312377.8,0.42475201825766473,0.2367417216421407
2021-08-06,1088916609477190.6,275914353166789.4,1364830962643980.0,0.43778109011536304,0.25405929307105385
2021-08-07,1094348504594596.0,277339419376520.1,1371687923971116.0,0.5009825000291844,0.27665096963713587
2021-08-08,1098799196304913.1,277767685595572.7,1376566881900485.8,0.5006340674184698,0.28065330480288186
2021-08-09,1103191509347096.8,277325263939396.28,1380516773286493.0,0.4393829393224653,0.25225478095186676
2021-08-10,1104332884362781.9,277811600335608.56,1382144484698390.5,0.4003614810913527,0.24113728561512998
2021-08-11,1104411389603984.2,280142759028691.5,1384554148632675.8,0.4214476460729116,0.24436762891264596
2021-08-12,1103703595293459.0,280457067204128.94,1384160662497588.0,0.3964903315975541,0.2302797749437661
2021-08-13,1104570115623429.1,280323490086799.03,1384893605710228.2,0.398953509926492,0.23751727336534764
2021-08-14,1103329378947113.6,280376787855850.8,1383706166802964.5,0.44381845235876044,0.2546963993061177
2021-08-15,1104797237850001.5,281281164010774.34,1386078401860775.8,0.463247096949743,0.2727431629446884
2021-08-16,1105266440470402.4,281539482052398.06,1386805922522800.5,0.41486562217148076,0.23590096078374445
2021-08-17,1107369248089056.6,282031511582738.06,1389400759671794.8,0.40780853080602325,0.24149129973900565
2021-08-18,1109158374202376.4,281355604176527.9,1390513978378904.2,0.38018250914568313,0.23379247258412572
2021-08-19,1108294518691594.8,281744272810875.6,1390038791502470.5,0.39772228514604296,0.2333069984580906
2021-08-20,1110647989161058.8,283061502661350.06,1393709491822408.8,0.40521527401776275,0.23484456836018178
2021-08-21,1113216537120007.2,283857097992263.56,1397073635112270.8,0.45867080024063894,0.26326167200803513
2021-08-22,1116419059184639.1,284089598290217.44,1400508657474856.5,0.4661015494840627,0.27542989148324404
2021-08-23,1114902180340437.9,284843728680375.5,1399745909020813.5,0.40488251956618515,0.2377373103477236
2021-08-24,1116814383093946.6,284076524922720.9,1400890908016667.5,0.3954217558500134,0.22990513934988197
2021-08-25,1118337231392377.2,283622208667103.8,1401959440059481.0,0.3689683320850724,0.222244961600876
2021-08-26,1117823291486346.5,283275977797305.7,1401099269283652.2,0.3999442828698773,0.24320925977030375
2021-08-27,1119836177136971.4,282352736387860.06,1402188913524831.5,0.39912209789959957,0.23956023164244938
2021-08-28,1120830311320795.0,283649554514623.9,1404479865835419.0,0.45582999485471776,0.26212155244598906
2021-08-29,1122250099931187.6,284731345877882.9,1406981445809070.5,0.46666223516510374,0.27480045788381985
2021-08-30,1119696401986186.9,285850555168515.06,1405546957154702.0,0.39712572082989284,0.24487087708433905
2021-08-31,1120245884578781.4,285814956903461.94,1406060841482243.2,0.40255528097078236,0.22374382123713374
2021-09-01,1121502211535637.9,284608522628851.06,1406110734164489.0,0.3963071332973001,0.2294914259243497
2021-09-02,1122134750377270.1,284312694928075.8,1406447445305346.0,0.3815212329220923,0.21518740592175306
2021-09-03,1121659916455435.9,283898574371827.94,1405558490827263.8,0.4074586747848473,0.24192154299414406
2021-09-04,1121432284823807.1,285031922888020.0,1406464207711827.0,0.4522260658919912,0.26189449483980026
2021-09-05,1120383113399417.9,284886422140971.4,1405269535540389.2,0.47840769510963577,0.28320303588031426
2021-09-06,1119775386920761.4,284886013016722.94,1404661399937484.2,0.42432545483780454,0.2570330921414442
2021-09-07,1118849832620776.8,284842577241780.06,1403692409862556.8,0.38266188453475597,0.23266087859028672
2021-09-08,1117848562321449.9,285490166931986.6,1403338729253436.5,0.3692843077988872,0.22304060059179598
2021-09-09,1114588057948861.0,285654959391821.6,1400243017340682.5,0.385987597348772,0.22995523188209963
2021-09-10,1113164931591409.2,284068519584481.7,1397233451175891.0,0.3955199557525161,0.2290215406050828
2021-09-11,1114329904109876.0,285077035258738.9,1399406939368615.0,0.4478509794285484,0.25204632111009145
2021-09-12,1114728597440083.4,284735728060034.44,1399464325500117.8,0.46179312359720726,0.2723195847922166
2021-09-13,1114259040980507.8,284810760139875.5,1399069801120383.2,0.37520966266211164,0.2228115967392737
2021-09-14,1111981427150146.6,285138371574570.94,1397119798724717.5,0.38956528194953954,0.2433379813998597
2021-09-15,1111716943887924.2,287267995404698.56,1398984939292622.8,0.37563550382244304,0.22386144350745016
2021-09-16,1110316121342243.1,287461097133074.0,1397777218475317.0,0.3551853155403268,0.2042501413318836
2021-09-17,1111470632588912.2,287984302408375.6,1399454934997288.0,0.3756478107568636,0.22573198962374394
2021-09-18,1111833533807743.9,288832623584664.94,1400666157392408.8,0.438059767793738,0.24571191898293274
2021-09-19,1113452776322022.8,287102828138311.5,1400555604460334.2,0.48765712365891384,0.26694731319830695
2021-09-20,1111772490659797.5,287490026430326.6,1399262517090124.0,0.3988072628384263,0.232944400947493
2021-09-21,1109099951001546.5,285834389834272.75,1394934340835819.2,0.3676633153875602,0.22049493839170645
2021-09-22,1109213174229675.9,286585677209952.5,1395798851439628.5,0.3840171315993915,0.22295972258696706
2021-09-23,1111260490298471.6,287031468976502.4,1398291959274974.0,0.38874509928650847,0.2271859762769004
2021-09-24,1112229637129040.1,287527325448077.1,1399756962577117.2,0.3992473275214426,0.2296977818327791
2021-09-25,1113690517730540.6,287790280218231.7,1401480797948772.2,0.4590169378803681,0.26407479382588006
2021-09-26,1115379969948942.6,287098910501650.75,1402478880450593.5,0.4663970747489295,0.27529891520627964
2021-09-27,1114770266281937.1,286703640688414.56,1401473906970351.8,0.39509430392919437,0.23387515759600397
2021-09-28,1114216993584969.0,286872942653589.5,1401089936238558.5,0.3708470364263763,0.22559743569373966
2021-09-29,1115081769538540.9,287354565744820.3,1402436335283361.2,0.35569033745278117,0.2086540612934855
2021-09-30,1117130763160762.9,288023928069671.4,1405154691230434.2,0.375289246006252,0.21495490156745198
2021-10-01,1117038210330980.9,287679291611922.9,1404717501942903.8,0.42081810638874473,0.22287740721661822
2021-10-02,1117128292178087.4,288383356056789.56,1405511648234877.0,0.44790009491532284,0.24920083960389053
2021-10-03,1120518549878412.9,288755062993359.5,1409273612871772.5,0.44388356524570527,0.25383983816126976
2021-10-04,1118801919173230.0,288417458766473.7,1407219377939703.8,0.3846970718626588,0.2323998341057726
2021-10-05,1120826068545935.5,288913077382895.8,1409739145928831.2,0.37250327805313715,0.21595794139282765
2021-10-06,1120226068029070.9,289496761870417.94,1409722829899488.8,0.36352747254415596,0.219129069925912
2021-10-07,1117772095134049.6,289725645001291.25,1407497740135341.0,0.3516362167538495,0.2055278913184924
2021-10-08,1115653521997030.9,290448730015229.56,1406102252012260.5,0.3557346174072692,0.20208929556756453
2021-10-09,1114651185399980.9,290079235431441.9,1404730420831422.8,0.4102659768732504,0.23175593788508125
2021-10-10,1115495860364485.5,290069590544485.06,1405565450908970.5,0.4301189216539928,0.24025782391016426
2021-10-11,1114350969391916.2,289941773859909.9,1404292743251826.0,0.37209811946873805,0.2121044395988775
2021-10-12,1113213291051493.5,289720516326050.3,1402933807377543.8,0.35832785224596325,0.20780487277451792
2021-10-13,1114318880828159.2,291128852977724.3,1405447733805883.5,0.3535643288913517,0.1984584734169641
2021-10-14,1112897985741519.6,291647668218573.56,1404545653960093.2,0.3590151853079708,0.194436214338781
2021-10-15,1113305823147319.1,291192778596719.94,1404498601744039.0,0.37376389128023285,0.204768800632301
2021-10-16,1114921585107066.0,291809183136400.5,1406730768243466.5,0.4253474439852913,0.23747843631530094
2021-10-17,1115521637623521.0,292671499114938.9,1408193136738460.0,0.43454926591193543,0.25069713303410923
2021-10-18,1116060091714009.9,292250362643604.1,1408310454357614.0,0.3586716245573997,0.21080656888333407
2021-10-19,1113731783354211.8,292660862935983.1,1406392646290195.0,0.3613588997360532,0.213086329436171
2021-10-20,1113784051949415.9,293270160142956.0,1407054212092372.0,0.3447107701710661,0.2016317195413938
2021-10-21,1112526774345682.4,292918678836125.7,1405445453181808.0,0.350302140513799,0.19236751707229358
2021-10-22,1110286997158406.2,291590335333504.25,1401877332491910.5,0.3368793985505766,0.18856150054486762
2021-10-23,1108270015472991.5,291723453440008.2,1399993468912999.8,0.4082699641660793,0.22552789963895198
2021-10-24,1107046096989894.1,291878704571651.44,1398924801561545.5,0.40027198128647734,0.22402903157225829
2021-10-25,1104541023383666.4,291482974470137.2,1396023997853803.5,0.33974016397586615,0.19858879448759476
2021-10-26,1100508691091844.1,290991006526640.2,1391499697618484.2,0.344006762967998,0.1873206128975764
2021-10-27,1097507414911820.6,289963800910925.06,1387471215822745.8,0.3189854668404673,0.18995528744648815
2021-10-28,1096396435061779.5,290914129059016.6,1387310564120796.0,0.36315298905787213,0.1984828048870913
2021-10-29,1098032075495534.8,290958926760586.3,1388991002256121.0,0.3791389416281028,0.2206766195091289
2021-10-30,1098529669460930.6,291147363573345.25,1389677033034276.0,0.4269137874880347,0.2374904838387284
2021-10-31,1100671397064064.8,291646755802813.3,1392318152866878.0,0.4258371494225622,0.24593453953842817
2021-11-01,1101007363584474.9,290541071991925.9,1391548435576400.8,0.3744209306288813,0.21808965981357664
2021-11-02,1100660376213898.1,289640485081219.1,1390300861295117.2,0.35429984125832015,0.20491994618473458
2021-11-03,1099989681535130.9,288751766984196.44,1388741448519327.2,0.33421887419997937,0.19904560110198755
2021-11-04,1096696581590837.1,288779756828159.9,1385476338418997.0,0.3495412076206968,0.2153496642981498
2021-11-05,1096449393301168.6,288757849019664.0,1385207242320832.5,0.377585883301714,0.21980682822371653
